Time,emailservice,paymentservice,shippingservice,cartservice,checkoutservice,adservice,frontend,currencyservice,recommendationservice,productcatalogservice,Total
2020-11-28 01:54:32,3.0,2.2,0.4166666666666667,5.943396226415095,87.5,2.180722891566265,82.5340952255727,2.5688626109074546,9.224137931034484,1.7503517631817074,197.3182333153444
2020-11-28 01:54:33,3.0,2.2,0.4166666666666667,5.943396226415095,100.0,2.180722891566265,82.5340952255727,2.5688626109074546,9.224137931034484,1.7048435887711155,209.77272514093377
2020-11-28 01:54:34,3.0,2.2,0.4166666666666667,5.943396226415095,100.0,2.180722891566265,76.36901370383356,2.556452443478705,9.224137931034484,1.7008814037248934,203.5912712667196
2020-11-28 01:54:35,3.0,2.2,0.4166666666666667,5.943396226415095,100.0,2.180722891566265,76.36901370383356,2.5722780073465668,9.224137931034484,1.7008814037248934,203.60709683058758
2020-11-28 01:54:36,3.0,2.2,0.4166666666666667,5.943396226415095,100.0,2.180722891566265,76.36901370383356,2.577263346148552,9.224137931034484,1.6246234367130392,203.53582420237763
2020-11-28 01:54:37,3.0,2.2,0.4166666666666667,5.943396226415095,100.0,2.180722891566265,76.36901370383356,2.613704628607482,8.877551020408164,1.6246234367130392,203.22567857421024
2020-11-28 01:54:38,3.0,2.2,1.1538461538461535,5.943396226415095,100.0,2.073170731707317,76.36901370383356,2.5074417046681057,8.877551020408164,1.6246234367130392,203.74904297759144
2020-11-28 01:54:39,3.0,2.2,1.1538461538461535,5.943396226415095,100.0,2.073170731707317,76.36901370383356,2.5074417046681057,8.877551020408164,1.6246234367130392,203.74904297759144
2020-11-28 01:54:40,3.0,2.2,1.1538461538461535,5.943396226415095,100.0,2.073170731707317,72.91540914157478,2.4925515544349706,8.877551020408164,1.5692825843364635,200.22520741272297
2020-11-28 01:54:41,3.0,2.6,1.1538461538461535,5.943396226415095,100.0,2.073170731707317,72.91540914157478,2.466678446445687,8.877551020408164,1.5235964443473862,200.5536481647446
2020-11-28 01:54:42,3.0,2.6,1.1538461538461535,4.5409836065573765,100.0,2.073170731707317,72.91540914157478,2.4967890642848523,8.877551020408164,1.5235964443473862,199.181346162726
2020-11-28 01:54:43,3.0,2.6,1.1538461538461535,4.5409836065573765,100.0,2.073170731707317,72.91543229392377,2.4967890642848523,8.877551020408164,1.5235964443473862,199.18136931507505
2020-11-28 01:54:44,3.0,2.6,1.1538461538461535,4.5409836065573765,100.0,2.073170731707317,72.91543229392377,2.5258812592167668,8.877551020408164,1.4376002065475135,199.12446527220703
2020-11-28 01:54:45,3.0,2.6,1.1538461538461535,4.5409836065573765,100.0,2.073170731707317,60.964237578903635,2.5258812592167668,8.877551020408164,1.4549633716475507,187.19063372228698
2020-11-28 01:54:46,3.0,2.6,1.1538461538461535,4.5409836065573765,100.0,2.073170731707317,60.964237578903635,2.4601891356770853,8.877551020408164,1.3624616359323112,187.03243986303212
2020-11-28 01:54:47,3.0,2.6,1.1538461538461535,4.5409836065573765,100.0,2.073170731707317,60.964237578903635,2.4899485251271387,8.877551020408164,1.3624616359323112,187.06219925248212
2020-11-28 01:54:48,3.0,2.6,1.1538461538461535,4.5409836065573765,62.5,2.073170731707317,60.964237578903635,2.4899485251271387,8.877551020408164,1.182373475025008,149.3821110915748
2020-11-28 01:54:49,3.0,2.6,1.1538461538461535,4.5409836065573765,62.5,2.073170731707317,65.0766914945978,2.4624279304387584,8.877551020408164,1.0101679800758057,153.29483891763138
2020-11-28 01:54:50,3.0,2.6,1.1538461538461535,4.5409836065573765,62.5,2.073170731707317,65.0766914945978,2.46545146625386,8.877551020408164,1.0101679800758057,153.29786245344647
2020-11-28 01:54:51,3.0,2.6,1.1538461538461535,4.5409836065573765,62.5,2.073170731707317,65.0766914945978,2.3934862330233706,8.877551020408164,0.4880732763219456,152.7038025164621
2020-11-28 01:54:52,3.0,2.6,1.1538461538461535,4.5409836065573765,62.5,2.073170731707317,65.0766914945978,2.317505781093484,7.452830188679246,0.4880732763219456,151.2031012328033
2020-11-28 01:54:53,3.0,2.6,0.46212121212121204,4.5409836065573765,62.5,1.818181818181818,65.0766914945978,2.3584578319589258,7.452830188679246,0.4880732763219456,150.29733942841833
2020-11-28 01:54:54,3.0,2.6,0.46212121212121204,4.5409836065573765,62.5,1.818181818181818,65.0766914945978,2.3584578319589258,7.452830188679246,0.4880732763219456,150.29733942841833
2020-11-28 01:54:55,3.0,2.6,0.46212121212121204,4.5409836065573765,62.5,1.818181818181818,68.64852043698535,2.30286717727304,7.452830188679246,0.4903528461687528,153.8158572859668
2020-11-28 01:54:56,3.0,2.2,0.46212121212121204,4.5409836065573765,62.5,1.818181818181818,68.64852043698535,2.29754279495189,7.452830188679246,0.4903058955575446,153.41048595303445
2020-11-28 01:54:57,3.0,2.2,0.46212121212121204,4.941747572815535,62.5,1.818181818181818,68.64852043698535,2.3011802651503634,7.452830188679246,0.4903058955575446,153.8148873894911
2020-11-28 01:54:58,3.0,2.2,0.46212121212121204,4.941747572815535,62.5,1.818181818181818,69.22854021723653,2.3011802651503634,7.452830188679246,0.4903058955575446,154.39490716974225
2020-11-28 01:54:59,3.0,2.2,0.46212121212121204,4.941747572815535,62.5,1.818181818181818,69.22854021723653,2.2148030325781525,7.452830188679246,1.0179063925485448,154.83613043416102
2020-11-28 01:55:00,3.0,2.2,0.46212121212121204,4.941747572815535,62.5,1.818181818181818,72.46377863481477,2.2148030325781525,7.452830188679246,0.4896513407581638,157.54311379994888
2020-11-28 01:55:01,3.0,2.2,0.46212121212121204,4.941747572815535,62.5,1.818181818181818,72.46377863481477,2.2572696205615372,7.452830188679246,1.0109291851415034,158.1068582323156
2020-11-28 01:55:02,3.0,2.2,0.46212121212121204,4.941747572815535,62.5,1.818181818181818,72.46377863481477,2.270127583691314,7.452830188679246,1.0109291851415034,158.1197161954454
2020-11-28 01:55:03,3.0,2.2,0.46212121212121204,4.941747572815535,93.75,1.818181818181818,72.46377863481477,2.270127583691314,7.452830188679246,1.1153369440438468,189.47412395434773
2020-11-28 01:55:04,3.75,2.2,0.46212121212121204,4.941747572815535,93.75,1.818181818181818,78.07288208291087,2.3272501980803764,7.452830188679246,1.2291970721301229,196.0042101449192
