Time,shippingservice,currencyservice,productcatalogservice,checkoutservice,emailservice,adservice,cartservice,paymentservice,recommendationservice,frontend,Total
2020-12-13 14:52:21,175.0,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,82.69230769230771,289.3159064300427
2020-12-13 14:52:22,175.0,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,82.69230769230771,289.3159064300427
2020-12-13 14:52:23,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,75.0,109.80541691955318
2020-12-13 14:52:24,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,75.0,109.80541691955318
2020-12-13 14:52:25,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,75.0,109.80541691955318
2020-12-13 14:52:26,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,75.0,109.80541691955318
2020-12-13 14:52:27,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,75.0,109.80541691955318
2020-12-13 14:52:28,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,5.909090909090909,,12.5,75.0,109.80541691955318
2020-12-13 14:52:29,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,6.352459016393442,,12.5,75.0,110.24878502685571
2020-12-13 14:52:30,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,6.352459016393442,,12.5,75.0,110.24878502685571
2020-12-13 14:52:31,3.1818181818181817,2.9656652360515023,2.65625,,,7.592592592592593,6.352459016393442,,12.5,75.0,110.24878502685571
2020-12-13 14:52:32,3.1818181818181817,2.7777777777777777,2.644230769230769,,,7.592592592592593,6.352459016393442,,12.5,75.0,110.04887833781277
2020-12-13 14:52:33,3.1818181818181817,2.7777777777777777,2.644230769230769,,,7.592592592592593,6.352459016393442,,12.5,75.0,110.04887833781277
