Time,shippingservice,cartservice,paymentservice,currencyservice,checkoutservice,productcatalogservice,frontend,recommendationservice,adservice,emailservice,Total
2020-11-10 09:59:14,1.4,4.35483870967742,2.0,2.937915742793792,75.0,2.3287944776006007,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.0138701586752
2020-11-10 09:59:15,1.4,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.27902625426498
2020-11-10 09:59:16,1.4,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.27902625426498
2020-11-10 09:59:17,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.62902625426497
2020-11-10 09:59:18,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.5357142857142856,3.25,185.62902625426497
2020-11-10 09:59:19,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.396825396825397,3.25,185.49013736537609
2020-11-10 09:59:20,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.396825396825397,3.25,185.49013736537609
2020-11-10 09:59:21,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,75.0,2.593950573190352,81.57894736842105,9.627659574468085,2.396825396825397,3.25,185.49013736537609
2020-11-10 09:59:22,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,125.0,2.593950573190352,81.57894736842105,9.627659574468085,2.396825396825397,3.0,235.24013736537609
2020-11-10 09:59:23,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,125.0,2.593950573190352,81.57894736842105,9.627659574468085,2.396825396825397,3.0,235.24013736537609
2020-11-10 09:59:24,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,125.0,2.593950573190352,79.74137931034483,11.755319148936168,2.396825396825397,3.0,235.53022888176795
2020-11-10 09:59:25,1.7500000000000002,4.35483870967742,2.0,2.937915742793792,125.0,2.32621615334204,79.74137931034483,11.755319148936168,2.396825396825397,3.0,235.26249446191963
2020-11-10 09:59:26,1.7500000000000002,4.35483870967742,2.0,3.0188679245283017,125.0,2.32621615334204,79.74137931034483,11.755319148936168,2.396825396825397,3.0,235.34344664365415
2020-11-10 09:59:27,1.7500000000000002,4.35483870967742,2.0,3.0188679245283017,125.0,2.32621615334204,79.74137931034483,11.755319148936168,2.396825396825397,3.0,235.34344664365415
2020-11-10 09:59:28,1.7500000000000002,3.945054945054945,0.5,3.062176165803109,125.0,2.32621615334204,79.74137931034483,11.755319148936168,2.396825396825397,3.0,233.47697112030647
2020-11-10 09:59:29,1.7500000000000002,3.945054945054945,0.5,3.062176165803109,125.0,2.32621615334204,79.74137931034483,11.755319148936168,2.396825396825397,3.0,233.47697112030647
2020-11-10 09:59:30,1.7500000000000002,3.945054945054945,0.5,3.062176165803109,125.0,2.0695179477547265,79.74137931034483,11.755319148936168,2.396825396825397,3.0,233.22027291471917
2020-11-10 09:59:31,1.7500000000000002,3.945054945054945,0.5,3.062176165803109,125.0,2.0695179477547265,79.74137931034483,11.755319148936168,2.396825396825397,3.0,233.22027291471917
