Time,checkoutservice,recommendationservice,productcatalogservice,shippingservice,emailservice,paymentservice,adservice,cartservice,currencyservice,frontend,Total
2020-12-19 21:29:52,175.0,7.5,0.45192307692307704,3.0,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,68.75,277.63374125874117
2020-12-19 21:29:53,175.0,7.5,0.45192307692307704,3.0,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,68.75,277.63374125874117
2020-12-19 21:29:54,175.0,7.5,0.45192307692307704,,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,75.0,280.88374125874117
2020-12-19 21:29:55,175.0,7.5,0.45192307692307704,,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,75.0,280.88374125874117
2020-12-19 21:29:56,175.0,7.5,0.45192307692307704,,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,75.0,280.88374125874117
2020-12-19 21:29:57,175.0,7.5,0.45192307692307704,,3.0,3.0,8.75,5.000000000000001,3.1818181818181817,75.0,280.88374125874117
2020-12-19 21:29:58,175.0,7.5,3.0,,3.0,3.0,8.75,5.000000000000001,3.0,75.0,283.25
2020-12-19 21:29:59,175.0,7.5,3.0,,3.0,3.0,8.75,5.000000000000001,3.0,75.0,283.25
2020-12-19 21:30:00,175.0,7.5,3.0,,3.0,3.0,8.75,5.000000000000001,3.0,75.0,283.25
2020-12-19 21:30:01,175.0,7.5,3.0,,3.0,3.0,8.75,5.000000000000001,3.0,75.0,283.25
2020-12-19 21:30:02,175.0,7.5,3.0,,3.0,,8.75,6.25,3.0,75.0,281.5
2020-12-19 21:30:03,175.0,7.5,3.0,,3.0,,8.75,6.25,3.0,75.0,281.5
2020-12-19 21:30:04,,7.5,3.0,,3.0,,8.75,6.25,3.0,75.0,106.5
2020-12-19 21:30:05,,7.5,3.0,,3.0,,8.75,6.25,3.0,75.0,106.5
2020-12-19 21:30:06,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:07,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:08,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:09,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:10,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:11,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:12,,7.5,3.0,,,,7.5,6.25,3.0,75.0,102.25
2020-12-19 21:30:13,,7.5,2.928571428571429,,,,7.5,6.25,3.0,75.0,102.17857142857143
2020-12-19 21:30:14,,7.5,2.928571428571429,,,,7.5,6.25,3.0,75.0,102.17857142857143
2020-12-19 21:30:15,,7.5,2.928571428571429,,,,7.5,6.25,3.0,75.0,102.17857142857143
2020-12-19 21:30:16,,7.5,2.928571428571429,,,,7.5,6.25,3.0,75.0,102.17857142857143
2020-12-19 21:30:17,,7.5,2.928571428571429,,,,7.5,7.5,3.0,75.0,103.42857142857143
2020-12-19 21:30:18,,7.5,2.928571428571429,,,,7.5,7.5,3.0,75.0,103.42857142857143
2020-12-19 21:30:19,,8.75,2.928571428571429,,,,7.5,7.5,3.0,75.0,104.67857142857143
2020-12-19 21:30:20,,8.75,2.928571428571429,,,,7.5,7.5,3.0,75.0,104.67857142857143
2020-12-19 21:30:21,,8.75,2.928571428571429,,,,7.5,7.5,3.0,75.0,104.67857142857143
2020-12-19 21:30:22,,8.75,2.928571428571429,,,,7.5,7.5,3.0,75.0,104.67857142857143
2020-12-19 21:30:23,,8.75,2.928571428571429,,,,7.5,7.5,3.0,75.0,104.67857142857143
2020-12-19 21:30:24,,8.75,2.928571428571429,17.5,,,7.5,7.5,3.0,175.0,222.17857142857144
2020-12-19 21:30:25,,8.75,2.928571428571429,17.5,,,7.5,7.5,3.0,175.0,222.17857142857144
