Time,currencyservice,emailservice,checkoutservice,frontend,adservice,recommendationservice,productcatalogservice,paymentservice,cartservice,shippingservice,Total
2020-12-11 12:07:21,2.9028524870420513,3.208333333333333,108.03571428571428,119.7350550398431,2.600790513833992,9.323361823361825,1.5087087014016338,2.5714285714285707,7.004504504504503,1.2587064676616917,258.14945572812496
2020-12-11 12:07:22,3.0189472647758984,3.208333333333333,108.03571428571428,120.19944688055132,2.600790513833992,9.323361823361825,1.5087087014016338,2.5714285714285707,7.004504504504503,1.2587064676616917,258.72994234656704
2020-12-11 12:07:23,3.022868333214385,3.083333333333333,108.03571428571428,153.35640875916306,2.600790513833992,9.323361823361825,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,291.81358770734465
2020-12-11 12:07:24,3.022868333214385,3.083333333333333,108.03571428571428,154.506384326638,2.600790513833992,9.323361823361825,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,292.96356327481965
2020-12-11 12:07:25,3.022868333214385,3.083333333333333,108.03571428571428,156.1446919840225,2.600790513833992,9.323361823361825,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,294.6018709322041
2020-12-11 12:07:26,3.022868333214385,3.083333333333333,108.03571428571428,157.45121238034562,2.600790513833992,9.323361823361825,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,295.9083913285273
2020-12-11 12:07:27,3.022868333214385,3.083333333333333,108.03571428571428,157.45121238034562,2.600790513833992,9.323361823361825,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,295.9083913285273
2020-12-11 12:07:28,3.022868333214385,3.083333333333333,108.03571428571428,157.61187214756373,2.600790513833992,9.323361823361825,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,296.0690510957453
2020-12-11 12:07:29,3.022868333214385,3.083333333333333,108.03571428571428,157.61187214756373,2.471311475409836,9.939319937302047,1.5564711151290562,2.5714285714285707,7.004504504504503,1.2587064676616917,296.55553017126135
2020-12-11 12:07:30,3.022868333214385,3.083333333333333,108.03571428571428,160.51168528464774,2.471311475409836,9.944892459594787,1.5167999806371368,2.5714285714285707,7.004504504504503,1.2587064676616917,299.4212446961462
2020-12-11 12:07:31,2.9413504929941263,3.083333333333333,100.0,161.62374233991042,2.471311475409836,9.944892459594787,1.5167999806371368,2.5714285714285707,7.004504504504503,1.2587064676616917,292.41606962547434
2020-12-11 12:07:32,2.9413504929941263,3.083333333333333,100.0,160.40506667705975,2.471311475409836,9.944892459594787,1.5167999806371368,2.5714285714285707,7.004504504504503,1.2587064676616917,291.19739396262366
2020-12-11 12:07:33,2.9413504929941263,3.083333333333333,100.0,160.62103608945333,2.471311475409836,9.944892459594787,1.5167999806371368,2.5714285714285707,7.004504504504503,1.2587064676616917,291.41336337501724
2020-12-11 12:07:34,2.9413504929941263,3.083333333333333,100.0,163.71122437572978,2.471311475409836,9.944892459594787,1.5167999806371368,2.5714285714285707,7.004504504504503,0.4260869565217392,293.6709321501538
2020-12-11 12:07:35,2.9413504929941263,3.083333333333333,100.0,163.71122437572978,2.471311475409836,9.944892459594787,1.5902679022692947,2.5217391304347823,7.820910973084887,0.4260869565217392,294.51111709937265
2020-12-11 12:07:36,2.9413504929941263,3.083333333333333,100.0,169.73238666300242,2.471311475409836,9.944892459594787,1.6496173309450597,2.5217391304347823,7.820910973084887,0.4260869565217392,300.5916288153209
2020-12-11 12:07:37,2.903031152917216,3.083333333333333,100.0,172.80270387826351,2.471311475409836,9.944892459594787,1.6496173309450597,2.5217391304347823,7.820910973084887,0.4260869565217392,303.6236266905052
2020-12-11 12:07:38,2.921283272844005,3.098360655737705,100.0,161.95751096372769,2.471311475409836,9.944892459594787,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,292.8659733675283
2020-12-11 12:07:39,2.921283272844005,3.098360655737705,100.0,162.05284381052934,2.471311475409836,9.944892459594787,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,292.9613062143298
2020-12-11 12:07:40,2.921283272844005,3.098360655737705,100.0,164.1699102055333,2.471311475409836,9.944892459594787,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,295.07837260933394
2020-12-11 12:07:41,2.921283272844005,3.098360655737705,100.0,164.874993405812,2.471311475409836,9.944892459594787,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,295.78345580961263
2020-12-11 12:07:42,2.921283272844005,3.098360655737705,100.0,164.874993405812,2.471311475409836,9.944892459594787,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,295.78345580961263
2020-12-11 12:07:43,2.921283272844005,3.098360655737705,100.0,167.10969249370936,2.471311475409836,9.944892459594787,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,298.01815489751
2020-12-11 12:07:44,2.921283272844005,3.098360655737705,100.0,167.10969249370936,2.7902912621359226,9.60865538155834,1.7038774801728382,2.5217391304347823,7.820910973084887,0.4260869565217392,298.0008976061996
2020-12-11 12:07:45,2.921283272844005,3.098360655737705,100.0,168.78721467630896,2.7902912621359226,9.740865917449508,1.7996655067762029,2.5217391304347823,7.820910973084887,0.4260869565217392,299.90641835129367
2020-12-11 12:07:46,2.9970057329606083,3.098360655737705,167.24137931034485,166.76208553042832,2.7902912621359226,9.740865917449508,1.7996655067762029,2.5217391304347823,7.820910973084887,0.4260869565217392,365.1983909758745
