Time,productcatalogservice,adservice,cartservice,checkoutservice,emailservice,paymentservice,recommendationservice,frontend,currencyservice,shippingservice,Total
2020-12-14 15:17:29,3.2334016115413244,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.1428571428571423,21.40384615384616,1741.0314136808195,7.588819226750263,2.4506437768240352,1959.157642116591
2020-12-14 15:17:30,3.204186138353468,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.1428571428571423,21.40384615384616,1741.0314136808195,7.588819226750263,2.4506437768240352,1959.128426643403
2020-12-14 15:17:31,3.204186138353468,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.1428571428571423,21.40384615384616,1741.0314136808195,7.111064225942272,2.4506437768240352,1958.650671642595
2020-12-14 15:17:32,3.1739777304027283,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.1428571428571423,20.381933084102002,1741.0314136808195,7.111064225942272,2.4506437768240352,1957.5985501649
2020-12-14 15:17:33,3.1739777304027283,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.333333333333333,20.381933084102002,1741.0314136808195,7.111064225942272,2.4506437768240352,1957.7890263553759
2020-12-14 15:17:34,3.1739777304027283,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.333333333333333,20.381933084102002,1741.0314136808195,7.111064225942272,2.4506437768240352,1957.7890263553759
2020-12-14 15:17:35,3.161500901769416,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.333333333333333,20.381933084102002,1741.0314136808195,7.111064225942272,2.4506437768240352,1957.7765495267429
2020-12-14 15:17:36,3.205992974108677,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.333333333333333,20.381933084102002,1741.0314136808195,7.428102326409184,2.4506437768240352,1958.1380796995486
2020-12-14 15:17:37,3.176330605088864,4.3933649289099534,17.81358885017421,155.6451612903226,3.4545454545454546,2.333333333333333,20.03355064051901,1741.0314136808195,7.428102326409184,2.4506437768240352,1957.7600348869464
2020-12-14 15:17:38,3.1492566787992287,4.634961439588689,17.81358885017421,155.6451612903226,3.4545454545454546,2.333333333333333,20.03355064051901,1741.0314136808195,7.428102326409184,2.8691588785046727,1958.393072573016
