Time,currencyservice,productcatalogservice,cartservice,adservice,paymentservice,checkoutservice,recommendationservice,emailservice,shippingservice,frontend,Total
2020-11-06 22:45:44,2.7897252090800477,1.927992225568195,5.716666666666668,2.583815028901734,2.6666666666666665,83.33333333333333,10.06,3.1333333333333333,1.2622950819672132,79.56204379562044,193.03587134113758
2020-11-06 22:45:45,2.7897252090800477,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,10.06,3.1333333333333333,1.2622950819672132,79.56204379562044,193.03696197261326
2020-11-06 22:45:46,2.7897252090800477,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,10.06,3.1333333333333333,1.2622950819672132,79.56204379562044,193.03696197261326
2020-11-06 22:45:47,2.7897252090800477,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,10.06,3.1333333333333333,1.6849315068493154,79.56204379562044,193.4595983974953
2020-11-06 22:45:48,2.7897252090800477,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,10.06,3.1333333333333333,1.6849315068493154,79.56204379562044,193.4595983974953
2020-11-06 22:45:49,2.7897252090800477,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,79.56204379562044,198.046265064162
2020-11-06 22:45:50,3.183696900114811,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,90.5978624104803,209.4760553700566
2020-11-06 22:45:51,3.183696900114811,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,90.5978624104803,209.4760553700566
2020-11-06 22:45:52,3.183696900114811,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,90.5978624104803,209.4760553700566
2020-11-06 22:45:53,3.183696900114811,1.927992225568195,5.716666666666668,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,97.22198731892557,216.10018027850188
2020-11-06 22:45:54,3.183696900114811,1.932476262162511,6.473509933774833,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,97.22198731892557,216.8615075822044
2020-11-06 22:45:55,3.183696900114811,1.932476262162511,6.473509933774833,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,223.0707347577021
2020-11-06 22:45:56,3.183696900114811,1.932476262162511,6.473509933774833,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,223.0707347577021
2020-11-06 22:45:57,3.183696900114811,1.932476262162511,6.473509933774833,2.5849056603773586,2.6666666666666665,83.33333333333333,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,223.0707347577021
2020-11-06 22:45:58,3.183696900114811,1.932476262162511,6.473509933774833,2.5849056603773586,2.2,90.0,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,229.27073475770212
2020-11-06 22:45:59,3.183696900114811,1.932476262162511,6.473509933774833,2.5849056603773586,2.2,90.0,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,229.27073475770212
2020-11-06 22:46:00,3.183696900114811,1.932476262162511,6.473509933774833,2.8505747126436782,2.2,90.0,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,229.53640380996842
2020-11-06 22:46:01,3.183696900114811,1.932476262162511,6.473509933774833,2.8505747126436782,2.2,90.0,14.380000000000004,3.4,1.6849315068493154,103.43121449442327,229.53640380996842
